rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1628054651505976609,,3497,,0,0,"""T8""",,,0.237350812329,0.0943933092013,-0.313207714826,,0.777929548729,0.428313994641,0.0138609860195,-0.459543917678
1628054651509721728,,3498,,0,0,"""T8""",,,0.237202976567,0.0944318269262,-0.31314956001,,0.777609676115,0.428131678635,0.0139551970232,-0.460251789609
1628054651536922937,,3499,,0,0,"""T8""",,,0.237058166384,0.0944989181579,-0.313107232631,,0.777397468948,0.427878215694,0.0140323160823,-0.460843250914
1628054651550530649,,3500,,0,0,"""T8""",,,0.236917693735,0.0946192153537,-0.313098751571,,0.777353580316,0.427514862369,0.0140843957082,-0.461252732698
1628054651579678256,,3501,,0,0,"""T8""",,,0.23678011487,0.0947680825267,-0.313105890606,,0.777417610777,0.427080682049,0.0141191184962,-0.461545880674
1628054651589763361,,3502,,0,0,"""T8""",,,0.236644304373,0.0949002542773,-0.313090199499,,0.777515993393,0.426621950503,0.0141424582493,-0.461803618697
1628054651627332171,,3503,,0,0,"""T8""",,,0.236513184365,0.0950050682349,-0.313025340884,,0.777642725727,0.426139706073,0.0141345858059,-0.462035664765
1628054651638186704,,3504,,0,0,"""T8""",,,0.236383834749,0.0950932175359,-0.312937572029,,0.777803701004,0.425632954291,0.0141154048012,-0.462232350959
1628054651646714138,,3505,,0,0,"""T8""",,,0.236246421991,0.0951514859787,-0.312866732223,,0.777943184977,0.425144825451,0.0141506814552,-0.462445712008
1628054651667781457,,3506,,0,0,"""T8""",,,0.236095315802,0.0951648364068,-0.312830040373,,0.778028502179,0.424696480508,0.0142761604038,-0.462710212212
1628054651675586952,,3507,,0,0,"""T8""",,,0.235936134265,0.0951483462663,-0.312810158562,,0.778092409028,0.424266750741,0.0144561472725,-0.462991303411
1628054651681619867,,3508,,0,0,"""T8""",,,0.23577578669,0.0951337036083,-0.312796359783,,0.778177505081,0.423835234749,0.0146492343342,-0.463237373606
1628054651714250764,,3509,,0,0,"""T8""",,,0.235611624501,0.0951395625523,-0.312789346331,,0.778308343188,0.423388545805,0.0148635382809,-0.463419181126
1628054651724599374,,3510,,0,0,"""T8""",,,0.235446273215,0.0951472804323,-0.312788177507,,0.778460402956,0.422940076193,0.0150908910429,-0.463565915471
1628054651783441868,,3511,,0,0,"""T8""",,,0.235294643347,0.0951327174603,-0.312778953377,,0.77860255653,0.422509637672,0.0152653384471,-0.463713957609
