rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1628054651506630466,,3497,,0,0,"""T8""",,,0.317009597835,0.193188437012,-1.2722878305,,0.00287148875475,-0.0882581791416,0.192359147928,0.977343443512
1628054651509758211,,3498,,0,0,"""T8""",,,0.316348432089,0.193215633017,-1.27245086321,,0.00295911338441,-0.0880157593023,0.192275906638,0.977381422726
1628054651537318160,,3499,,0,0,"""T8""",,,0.315730673745,0.193213242625,-1.27260878643,,0.00302899479574,-0.0877873084919,0.192219067627,0.977412934076
1628054651550972666,,3500,,0,0,"""T8""",,,0.31515954427,0.193174085058,-1.27276323127,,0.00307557963803,-0.0875737337828,0.192212711999,0.977433197363
1628054651579616424,,3501,,0,0,"""T8""",,,0.314631871618,0.193105205927,-1.27291257944,,0.00310442723994,-0.0873741355622,0.192232760918,0.977447025979
1628054651590315575,,3502,,0,0,"""T8""",,,0.314181416253,0.192998254274,-1.2730475212,,0.00311447569466,-0.0871997307848,0.192233418883,0.977462439001
1628054651628096729,,3503,,0,0,"""T8""",,,0.313855382886,0.19284326756,-1.27315600314,,0.00309939682111,-0.0870682253919,0.192198919677,0.977480993749
1628054651638398632,,3504,,0,0,"""T8""",,,0.313606543616,0.192650239461,-1.27325010745,,0.00306552165025,-0.0869619189991,0.192145035626,0.977501157291
1628054651647425956,,3505,,0,0,"""T8""",,,0.313327196018,0.192440854603,-1.273356809,,0.00303077532544,-0.086838958625,0.19207313037,0.977526328165
1628054651668194946,,3506,,0,0,"""T8""",,,0.312967771083,0.192213734596,-1.27349174158,,0.00299994337853,-0.0866790819071,0.191981236576,0.977558664174
1628054651676170028,,3507,,0,0,"""T8""",,,0.312577737834,0.191970309199,-1.27363906513,,0.00296824096498,-0.086502553314,0.191871327039,0.977595975685
1628054651681680285,,3508,,0,0,"""T8""",,,0.312197777211,0.191736261758,-1.2737792561,,0.00293923658129,-0.0863282824971,0.191750615913,0.977635151693
1628054651715418926,,3509,,0,0,"""T8""",,,0.31184485109,0.191540794317,-1.27390055419,,0.00292277560463,-0.0861644835246,0.191613397216,0.977676554474
1628054651725004127,,3510,,0,0,"""T8""",,,0.31150195524,0.191354712346,-1.2740145317,,0.00290901556853,-0.0860029363779,0.19146536157,0.977719820747
1628054651784062130,,3511,,0,0,"""T8""",,,0.311158972695,0.191116191159,-1.27413628085,,0.00287199259495,-0.0858379127803,0.191330944797,0.977760744738
1628054651794342483,,3512,,0,0,"""T8""",,,0.310811600223,0.190772609679,-1.2742756647,,0.00279087204711,-0.0856649007129,0.191218678641,0.977798114519
1628054651811543960,,3513,,0,0,"""T8""",,,0.310464064157,0.190376505742,-1.27442261712,,0.00268648943398,-0.0854884184169,0.19112001648,0.977833141385
1628054651827949349,,3514,,0,0,"""T8""",,,0.310118659323,0.190023632368,-1.27456241092,,0.00259537869366,-0.0853161843625,0.191033763151,0.977865284194
1628054651845051334,,3515,,0,0,"""T8""",,,0.309759108118,0.189765188436,-1.27469222001,,0.00253943245482,-0.0851444489567,0.19095554134,0.977895677118
1628054651861771059,,3516,,0,0,"""T8""",,,0.309401759605,0.189549966254,-1.27481506125,,0.00249675359293,-0.0849769704648,0.190889742744,0.977923200884
1628054651877564886,,3517,,0,0,"""T8""",,,0.309097886187,0.18932001277,-1.27492451877,,0.00243819025185,-0.0848327751596,0.190848279352,0.977943960437
1628054651896079349,,3518,,0,0,"""T8""",,,0.308886532197,0.189043998043,-1.27501437932,,0.00234634522135,-0.0847264445459,0.190837910382,0.977955426499
1628054651910522004,,3519,,0,0,"""T8""",,,0.308728661913,0.188753195019,-1.27509103916,,0.00223861600527,-0.0846433880196,0.190851877389,0.977960145589
1628054651927885254,,3520,,0,0,"""T8""",,,0.30855883047,0.18848376421,-1.2751679631,,0.0021380457574,-0.0845588156426,0.190881814733,0.97796184397
1628054651944350824,,3521,,0,0,"""T8""",,,0.308364842607,0.188249313845,-1.27524751132,,0.00205278181549,-0.0844682839418,0.190924275994,0.977961561581
1628054651957800980,,3522,,0,0,"""T8""",,,0.308158903936,0.188036224753,-1.27532745698,,0.00197467869609,-0.0843762460301,0.190982736789,0.977958252687
1628054651977778004,,3523,,0,0,"""T8""",,,0.307911826894,0.187839681038,-1.27541437775,,0.00190233823868,-0.0842712098054,0.19105916862,0.977952523589
1628054651994398533,,3524,,0,0,"""T8""",,,0.307587305357,0.187663800178,-1.27551566865,,0.00183841780026,-0.0841393935151,0.191159038911,0.977944479263
1628054652011451641,,3525,,0,0,"""T8""",,,0.30722169804,0.187504419785,-1.27562399107,,0.00178026100712,-0.0839945939989,0.191276898749,0.977933989007
1628054652027536387,,3526,,0,0,"""T8""",,,0.306894961822,0.187344492082,-1.27572413314,,0.00171849991361,-0.0838666920797,0.191398440015,0.977921296362
1628054652044413774,,3527,,0,0,"""T8""",,,0.306628725731,0.187184301625,-1.27581184824,,0.00165246071011,-0.0837645940679,0.191520948426,0.977906175698
1628054652061012050,,3528,,0,0,"""T8""",,,0.306401344516,0.187023568268,-1.27589144607,,0.00158281945681,-0.083679400588,0.191647142208,0.977888861519
1628054652077517692,,3529,,0,0,"""T8""",,,0.306228137858,0.186844458511,-1.27596138882,,0.00150223659208,-0.0836143524421,0.191770783521,0.977870313456
1628054652094575313,,3530,,0,0,"""T8""",,,0.306124479833,0.186639355568,-1.27601731911,,0.00140756054011,-0.0835741622615,0.19188466705,0.977851549432
1628054652111429504,,3531,,0,0,"""T8""",,,0.306075008075,0.18641591162,-1.27606360677,,0.00130194054566,-0.0835541200837,0.191996002308,0.977831554546
1628054652127720531,,3532,,0,0,"""T8""",,,0.306048413547,0.186179019477,-1.27611067207,,0.00118748621659,-0.0835433153323,0.192120197171,0.977808229756
1628054652144869110,,3533,,0,0,"""T8""",,,0.306036629192,0.185925164621,-1.27616355982,,0.00106325694832,-0.083538668532,0.192262843892,0.977780731659
1628054652161186611,,3534,,0,0,"""T8""",,,0.306047775151,0.18565789715,-1.27621719608,,0.000930193654516,-0.0835432582498,0.192418372441,0.977749880434
1628054652178250496,,3535,,0,0,"""T8""",,,0.30607515928,0.185392816358,-1.27626652007,,0.000793229146483,-0.0835554559616,0.192585458674,0.977716061888
1628054652194533703,,3536,,0,0,"""T8""",,,0.306098159797,0.185148474047,-1.27631201495,,0.000658030664123,-0.0835696908475,0.192774495527,0.977677691083
1628054652211487667,,3537,,0,0,"""T8""",,,0.306137408295,0.184906362302,-1.27635308197,,0.000518930018064,-0.0835915286235,0.192975117809,0.977636328581
