rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1628054549111309365,,2219,,0,0,"""T8""",,,0.408901015947,-0.130955580402,-1.2559934757,,0.0489017308582,-0.110218882854,-0.0865504759873,0.988923370989
1628054549133290606,,2220,,0,0,"""T8""",,,0.408886248145,-0.131680809022,-1.25591264764,,0.0480707739097,-0.110131463625,-0.0833338022528,0.989250089117
1628054549147694477,,2221,,0,0,"""T8""",,,0.409288545361,-0.132476631766,-1.2556666586,,0.0472242987412,-0.110238417676,-0.0803398114021,0.989526589628
1628054549163873878,,2222,,0,0,"""T8""",,,0.410456566553,-0.133411622433,-1.25512198171,,0.0463984799284,-0.110722192047,-0.0779195942043,0.989705165232
1628054549180427891,,2223,,0,0,"""T8""",,,0.4120399241,-0.134409363298,-1.25441087015,,0.0455567292442,-0.111401741315,-0.0757227568089,0.989838522464
1628054549196950589,,2224,,0,0,"""T8""",,,0.413475755383,-0.135300977861,-1.2537532601,,0.0447971932042,-0.112012774878,-0.0738198892935,0.989947965142
1628054549211008726,,2225,,0,0,"""T8""",,,0.414536782642,-0.136110539241,-1.25322465671,,0.0441193575005,-0.112442681413,-0.0722161546176,0.990047954749
1628054549228722867,,2226,,0,0,"""T8""",,,0.415447997178,-0.136818031122,-1.25275195518,,0.0435235072477,-0.112804334894,-0.0709067793394,0.990127827601
1628054549245523821,,2227,,0,0,"""T8""",,,0.416324076741,-0.137191482647,-1.25233514188,,0.0431093019468,-0.113171530004,-0.0699471403856,0.990172303407
1628054549260881191,,2228,,0,0,"""T8""",,,0.417236249682,-0.137089001376,-1.2519670641,,0.0429182559171,-0.11358329607,-0.0692952218516,0.990179292043
1628054549277360435,,2229,,0,0,"""T8""",,,0.418111401786,-0.136653471832,-1.25165574169,,0.0429092277087,-0.114000708723,-0.0689930692591,0.990152812945
1628054549293491639,,2230,,0,0,"""T8""",,,0.418848000532,-0.136080091236,-1.25142325474,,0.0430580706791,-0.114380561045,-0.0692219994241,0.990086564195
1628054549313562823,,2231,,0,0,"""T8""",,,0.419405485123,-0.135385169924,-1.25128854492,,0.04336341512,-0.114701362206,-0.0700315753271,0.989979186748
1628054549330521948,,2232,,0,0,"""T8""",,,0.419827338112,-0.134554173121,-1.25123145929,,0.0438264944319,-0.11498403044,-0.071372083761,0.989830256554
1628054549347604552,,2233,,0,0,"""T8""",,,0.420138547268,-0.133736164782,-1.25121594823,,0.044426926199,-0.115248790034,-0.0732756257836,0.989633592442
1628054549363757698,,2234,,0,0,"""T8""",,,0.420419771134,-0.132987862769,-1.25120652026,,0.0452098007324,-0.115542880368,-0.0759743294103,0.989360307464
1628054549380743587,,2235,,0,0,"""T8""",,,0.420593522615,-0.132254542811,-1.25123772758,,0.0461298102817,-0.115818184266,-0.079235195419,0.989029813809
1628054549397340769,,2236,,0,0,"""T8""",,,0.420445776003,-0.131513978962,-1.25137968915,,0.0470312063156,-0.115952652778,-0.0823930798866,0.988713521872
1628054549413926205,,2237,,0,0,"""T8""",,,0.419806989176,-0.130657009266,-1.25170076153,,0.0479189092102,-0.115871634516,-0.0853567443817,0.988428939602
1628054549430990270,,2238,,0,0,"""T8""",,,0.418846656083,-0.129785080822,-1.2521322429,,0.0487880092688,-0.115650316392,-0.0882175715829,0.9881611177
1628054549447180127,,2239,,0,0,"""T8""",,,0.417854313069,-0.129190793788,-1.25254191476,,0.0494685023333,-0.115392462625,-0.0905853971676,0.987943182914
1628054549464271165,,2240,,0,0,"""T8""",,,0.417035755464,-0.129147059739,-1.2528266369,,0.04990284795,-0.115207088933,-0.0925554454798,0.987760356533
1628054549481026743,,2241,,0,0,"""T8""",,,0.416179175535,-0.129382120511,-1.25309200689,,0.0501491611919,-0.1149860967,-0.0940330898496,0.987634060374
1628054549497154321,,2242,,0,0,"""T8""",,,0.414946809626,-0.129375397009,-1.25351849339,,0.0502108910408,-0.114507763941,-0.0943437034647,0.987656875658
1628054549513986215,,2243,,0,0,"""T8""",,,0.412956949572,-0.128748208349,-1.25428321736,,0.0500784578022,-0.113538686582,-0.0928220198759,0.987919625951
1628054549533984038,,2244,,0,0,"""T8""",,,0.410584840776,-0.127897357221,-1.25520431625,,0.0497606785971,-0.112311158967,-0.0901327654558,0.988324927859
1628054549651382746,,2245,,0,0,"""T8""",,,0.40863775367,-0.1274538399,-1.25592634317,,0.0492888908212,-0.111303181487,-0.0875970626507,0.988690528754
1628054549666148817,,2246,,0,0,"""T8""",,,0.407647517554,-0.127759789312,-1.25623504997,,0.0486157273405,-0.110806417233,-0.085702614634,0.988945656141
1628054549680605859,,2247,,0,0,"""T8""",,,0.407091434933,-0.128461281402,-1.25634804958,,0.0477888730398,-0.110530520616,-0.083962029761,0.989166116072
1628054549697651901,,2248,,0,0,"""T8""",,,0.406201868762,-0.129132972225,-1.25656120915,,0.0469825196711,-0.110081535908,-0.0822345439056,0.989399908069
1628054549713532456,,2249,,0,0,"""T8""",,,0.40467091299,-0.129739653044,-1.25697318441,,0.0462093829184,-0.109296755177,-0.0804251925337,0.989672016703
1628054549730810640,,2250,,0,0,"""T8""",,,0.402805262261,-0.13032197617,-1.25748256643,,0.0454561628835,-0.108338485988,-0.0786289664724,0.989956562351
1628054549747617530,,2251,,0,0,"""T8""",,,0.40075426485,-0.13057146077,-1.25808548899,,0.0448580820101,-0.107300043026,-0.0769898298696,0.990225741607
1628054549763990541,,2252,,0,0,"""T8""",,,0.398318579252,-0.130303469793,-1.2588684026,,0.0444495883699,-0.10608499916,-0.0753699396334,0.990499661407
1628054549781729561,,2253,,0,0,"""T8""",,,0.395692183957,-0.129703551915,-1.25974329535,,0.0441962040265,-0.104789744416,-0.0739070407775,0.990759079867
1628054549796917408,,2254,,0,0,"""T8""",,,0.39361730864,-0.129007518249,-1.26045154175,,0.0441307914356,-0.10379729729,-0.0731590257607,0.990921970325
1628054552590840235,,2255,,0,0,"""T8""",,,0.322558057192,-0.101179023221,-1.28153471392,,0.0469597698439,-0.0801529615935,-0.0511181027831,0.994362721713
1628054552613900046,,2256,,0,0,"""T8""",,,0.323053595525,-0.101420808424,-1.28140869966,,0.0468802207083,-0.0803040922774,-0.0509810213509,0.994361319205
1628054552616122613,,2257,,0,0,"""T8""",,,0.323481052483,-0.10153529933,-1.28130954547,,0.0468391393671,-0.0804269396082,-0.0507949349619,0.994362849764
1628054552635348609,,2258,,0,0,"""T8""",,,0.323811969243,-0.101401254497,-1.28125558395,,0.0468764098663,-0.0805056648313,-0.0505250614805,0.994368472092
1628054552649453312,,2259,,0,0,"""T8""",,,0.324074660803,-0.101139890237,-1.28122890501,,0.0469521464418,-0.0805560938272,-0.0502061994929,0.994376965353
1628054552668089702,,2260,,0,0,"""T8""",,,0.324286325078,-0.100987522893,-1.28120189984,,0.0469851747356,-0.0805974391087,-0.0498935937211,0.99438778928
1628054552697055113,,2261,,0,0,"""T8""",,,0.324458721449,-0.101037927387,-1.28116231459,,0.0469419572892,-0.0806418396256,-0.0496021551457,0.994400810817
1628054552707711045,,2262,,0,0,"""T8""",,,0.324580347698,-0.101197411565,-1.28112240835,,0.0468560604823,-0.0806771450209,-0.0493169724844,0.994416182537
